name,date
A/Bangladesh/2020/2021|EPIISL9346227|2021-10-13|Original|CentersforDiseaseControlandPrevention,2021-10-13
A/Bangladesh/0020/2021|EPIISL9346228|2021-10-23|Original|CentersforDiseaseControlandPrevention,2021-10-23
A/Bangladesh/2050/2021|EPIISL9346237|2021-09-28|Original|CentersforDiseaseControlandPrevention,2021-09-28
A/Bangladesh/2067/2021|EPIISL9525970|2021-10-13|Original|CentersforDiseaseControlandPrevention,2021-10-13
A/Bangladesh/8036/2021|EPIISL9346223|2021-09-29|Original|CentersforDiseaseControlandPrevention,2021-09-29
A/Bangladesh/9031/2021|EPIISL9346216|2021-09-25|Original|CentersforDiseaseControlandPrevention,2021-09-25
A/NewYork/04/2021|EPIISL7603558|2021-09-22|S1|CentersforDiseaseControlandPrevention,2021-09-22
A/Bangladesh/3019/2021|EPIISL5978825|2021-09-13|Original|CentersforDiseaseControlandPrevention,2021-09-13
A/Bangladesh/3019/2021|EPIISL5979002|2021-09-13|S2|CentersforDiseaseControlandPrevention,2021-09-13
A/Bangladesh/1693/2021|EPIISL9525915|2021-09-07|Original|CentersforDiseaseControlandPrevention,2021-09-07
A/Bangladesh/1691/2021|EPIISL9525979|2021-09-05|Original|CentersforDiseaseControlandPrevention,2021-09-05
A/Bangladesh/2110/2021|EPIISL10491791|2021-09-04|Original|CentersforDiseaseControlandPrevention,2021-09-04
A/Bangladesh/520/2021|EPIISL9525907|2021-09-06|Original|CentersforDiseaseControlandPrevention,2021-09-06
A/Bangladesh/537/2021|EPIISL9525781|2021-09-29|Original|CentersforDiseaseControlandPrevention,2021-09-29
A/Bangladesh/3210810034/2021|EPIISL5979022|2021-08-29|S2|CentersforDiseaseControlandPrevention,2021-08-29
A/Bangladesh/3210810034/2021|EPIISL5978766|2021-08-29|Original|CentersforDiseaseControlandPrevention,2021-08-29
A/Bangladesh/1210810009/2021|EPIISL5978775|2021-08-23|Original|CentersforDiseaseControlandPrevention,2021-08-23
A/Bangladesh/0009/2021|EPIISL9346224|2021-09-18|Original|CentersforDiseaseControlandPrevention,2021-09-18
A/Bangladesh/3005/2021|EPIISL5978854|2021-09-06|Original|CentersforDiseaseControlandPrevention,2021-09-06
A/Bangladesh/3005/2021|EPIISL5978982|2021-09-06|S2|CentersforDiseaseControlandPrevention,2021-09-06
A/Bangladesh/3014/2021|EPIISL5978904|2021-09-10|Original|CentersforDiseaseControlandPrevention,2021-09-10
A/Bangladesh/1018/2021|EPIISL9346243|2021-09-30|Original|CentersforDiseaseControlandPrevention,2021-09-30
A/Pakistan/3367/2022|EPIISL12709114|2022-03-15|Original|CentersforDiseaseControlandPrevention,2022-03-15
A/India/PUN-NIV328484/2021|EPIISL4080557|2021-07-07|X3|CentersforDiseaseControlandPrevention,2021-07-07
A/India/PUN-NIV328484/2021|EPIISL4375379|2021-07-07|X3/S1|CentersforDiseaseControlandPrevention,2021-07-07
A/Bangladesh/4014/2021|EPIISL5978883|2021-09-12|Original|CentersforDiseaseControlandPrevention,2021-09-12
A/Bangladesh/4014/2021|EPIISL5978951|2021-09-12|S2|CentersforDiseaseControlandPrevention,2021-09-12
A/Pakistan/8744/2022|EPIISL12709173|2022-03-02|Original|CentersforDiseaseControlandPrevention,2022-03-02
A/Pakistan/6818/2022|EPIISL12709126|2022-02-25|Original|CentersforDiseaseControlandPrevention,2022-02-25
A/NewYork/04/2022|EPIISL11495590|2022-02-18|S1|CentersforDiseaseControlandPrevention,2022-02-18
A/NewYork/04/2022|EPIISL11495587|2022-02-18|Original|CentersforDiseaseControlandPrevention,2022-02-18
A/India/Pun-NIV312851/2021May|EPIISL3376886|2021-05-04|Original|ICMR-NationalInstituteofVirology,2021-05-04
A/India/PUN-NIV324562/2021|EPIISL4080496|2021-06-25|X3|CentersforDiseaseControlandPrevention,2021-06-25
A/India/PUN-NIV324562/2021|EPIISL4375392|2021-06-25|X3/S1|CentersforDiseaseControlandPrevention,2021-06-25
A/India/PUN-NIV324562/2021|EPIISL5332934|2021-06-25|X3/C1|CentersforDiseaseControlandPrevention,2021-06-25
A/India/PUN-NIV321627/2021|EPIISL4080556|2021-06-14|X2|CentersforDiseaseControlandPrevention,2021-06-14
A/India/Pun-NIV328484/2021Jul|EPIISL3382985|2021-07-07|MDCKP3|ICMR-NationalInstituteofVirology,2021-07-07
A/India/Pun-NIV2019nCoV312851/2021May|EPIISL2483467|2021-05-04|Original|ICMR-NationalInstituteofVirology,2021-05-04
A/India/PUN-NIV319324/2021|EPIISL4080531|2021-06-04|X2|CentersforDiseaseControlandPrevention,2021-06-04
A/India/PUN-NIV319324/2021|EPIISL4375448|2021-06-04|X2/S1|CentersforDiseaseControlandPrevention,2021-06-04
A/India/Pun-NIV328363/2021July|EPIISL3376996|2021-07-07|Original|ICMR-NationalInstituteofVirology,2021-07-07
A/India/Pun-NIV321627/2021Jun|EPIISL3381431|2021-06-14|MDCKP2|ICMR-NationalInstituteofVirology,2021-06-14
A/India/Pun-NIV324562/2021Jun|EPIISL3382430|2021-06-25|MDCKP3|ICMR-NationalInstituteofVirology,2021-06-25
A/India/Pun-NIV339256/2021Jul|EPIISL3723350|2021-07-29|Original|ICMR-NationalInstituteofVirology,2021-07-29
A/India/PUN-NIV323546/2021|EPIISL4080500|2021-06-22|X3|CentersforDiseaseControlandPrevention,2021-06-22
A/India/PUN-NIV323546/2021|EPIISL4375406|2021-06-22|X3/S1|CentersforDiseaseControlandPrevention,2021-06-22
A/India/PUN-NIV323546/2021|EPIISL16967994|2021-06-22|X3/S22021-12-15|CentersforDiseaseControlandPrevention,2021-06-22
A/India/Pun-NIV325329/2021Jun|EPIISL3376993|2021-06-28|Original|ICMR-NationalInstituteofVirology,2021-06-28
A/India/Pun-NIV319825/2021Jun|EPIISL3380301|2021-06-07|MDCKP3|ICMR-NationalInstituteofVirology,2021-06-07
A/India/Pun-NIV338115/2021Jul|EPIISL3723348|2021-07-26|Original|ICMR-NationalInstituteofVirology,2021-07-26
A/India/Pun-NIV323483/2021Jun|EPIISL3382433|2021-06-22|MDCKP3|ICMR-NationalInstituteofVirology,2021-06-22
A/India/Pun-NIV339587/2021Jul|EPIISL3723352|2021-07-30|Original|ICMR-NationalInstituteofVirology,2021-07-30
A/India/Pun-NIV340124/2021Aug|EPIISL3723353|2021-08-01|Original|ICMR-NationalInstituteofVirology,2021-08-01
A/India/PUN-NIV323483/2021|EPIISL4080497|2021-06-22|X3|CentersforDiseaseControlandPrevention,2021-06-22
A/India/PUN-NIV323483/2021|EPIISL4375421|2021-06-22|X3/S1|CentersforDiseaseControlandPrevention,2021-06-22
A/Ohio/29/2022|EPIISL15286623|2022-08-18|Original|CentersforDiseaseControlandPrevention,2022-08-18
A/Florida/75/2022|EPIISL15286636|2022-08-19|Original|CentersforDiseaseControlandPrevention,2022-08-19
A/Pakistan/7103/2022|EPIISL12709106|2022-02-26|Original|CentersforDiseaseControlandPrevention,2022-02-26
A/Pakistan/5787/2022|EPIISL12709127|2022-02-23|Original|CentersforDiseaseControlandPrevention,2022-02-23
A/Bangladesh/2230/2021|EPIISL9525787|2021-09-28|Original|CentersforDiseaseControlandPrevention,2021-09-28
A/Bangladesh/687/2021|EPIISL9525982|2021-09-28|Original|CentersforDiseaseControlandPrevention,2021-09-28
A/India/Pune-Nivcov2221170/2022|EPIISL14860947|2022-07-07|X1|CentersforDiseaseControlandPrevention,2022-07-07
A/India/2290/2022|EPIISL16766628|2022-08-02|X2|CentersforDiseaseControlandPrevention,2022-08-02
A/India/PUN-NIV319825/2021|EPIISL4080551|2021-06-07|X3|CentersforDiseaseControlandPrevention,2021-06-07
A/India/PUN-NIV319825/2021|EPIISL4375437|2021-06-07|X3/S1|CentersforDiseaseControlandPrevention,2021-06-07
A/Bangladesh/491/2021|EPIISL9525936|2021-09-22|Original|CentersforDiseaseControlandPrevention,2021-09-22
A/Bangladesh/2212/2021|EPIISL9525942|2021-09-13|Original|CentersforDiseaseControlandPrevention,2021-09-13
A/Bangladesh/2221/2021|EPIISL9525809|2021-09-20|Original|CentersforDiseaseControlandPrevention,2021-09-20
A/Bangladesh/4017/2021|EPIISL4876019|2021-08-12|Original|CentersforDiseaseControlandPrevention,2021-08-12
A/Bangladesh/4017/2021|EPIISL5333945|2021-08-12|S1|CentersforDiseaseControlandPrevention,2021-08-12
A/Bangladesh/8015/2021|EPIISL5978921|2021-09-13|Original|CentersforDiseaseControlandPrevention,2021-09-13
A/Bangladesh/8002/2021|EPIISL9346231|2021-10-02|Original|CentersforDiseaseControlandPrevention,2021-10-02
A/Bangladesh/3006/2021|EPIISL5978910|2021-09-06|Original|CentersforDiseaseControlandPrevention,2021-09-06
A/Bangladesh/3006/2021|EPIISL5979042|2021-09-06|S1|CentersforDiseaseControlandPrevention,2021-09-06
A/Bangladesh/4046/2021|EPIISL9346240|2021-09-27|Original|CentersforDiseaseControlandPrevention,2021-09-27
A/BritishColumbia/RV00300/2022|EPIISL14199427|2022-03-25|S2|CentersforDiseaseControlandPrevention,2022-03-25
A/Bahrain/2446/2021|EPIISL5966838|2021-08-13|Original|CentersforDiseaseControlandPrevention,2021-08-13
A/Bahrain/2446/2021|EPIISL5966870|2021-08-13|S2|CentersforDiseaseControlandPrevention,2021-08-13
A/Bangladesh/9005/2021|EPIISL5978795|2021-09-08|Original|CentersforDiseaseControlandPrevention,2021-09-08
A/Bangladesh/8030/2021|EPIISL9346242|2021-10-21|Original|CentersforDiseaseControlandPrevention,2021-10-21
A/Bangladesh/8018/2021|EPIISL9346236|2021-09-18|Original|CentersforDiseaseControlandPrevention,2021-09-18
A/Bangladesh/0017/2021|EPIISL9346239|2021-09-29|Original|CentersforDiseaseControlandPrevention,2021-09-29
A/Pakistan/9152/2022|EPIISL12709112|2022-03-03|Original|CentersforDiseaseControlandPrevention,2022-03-03
A/Pakistan/6798/2022|EPIISL12709131|2022-02-25|Original|CentersforDiseaseControlandPrevention,2022-02-25
A/Ohio/31/2022|EPIISL15286620|2022-08-22|Original|CentersforDiseaseControlandPrevention,2022-08-22
A/Ohio/32/2022|EPIISL15286635|2022-08-26|Original|CentersforDiseaseControlandPrevention,2022-08-26
A/Ohio/31/2022|EPIISL15286639|2022-08-22|S1|CentersforDiseaseControlandPrevention,2022-08-22
A/Bangladesh/4031/2021|EPIISL9346219|2021-09-26|Original|CentersforDiseaseControlandPrevention,2021-09-26
A/India/Aurangabad-QC2152/2021|EPIISL10824690|2021-08-16|X1|CentersforDiseaseControlandPrevention,2021-08-16
A/Manitoba/RV09184/2021|EPIISL9525945|2021-09-26|M1|CentersforDiseaseControlandPrevention,2021-09-26
A/Bangladesh/3039/2021|EPIISL9346229|2021-09-30|Original|CentersforDiseaseControlandPrevention,2021-09-30
A/Bangladesh/3011/2021|EPIISL5978805|2021-09-09|Original|CentersforDiseaseControlandPrevention,2021-09-09
A/Bangladesh/3013/2021|EPIISL5978864|2021-09-10|Original|CentersforDiseaseControlandPrevention,2021-09-10
A/Bangladesh/3013/2021|EPIISL5978961|2021-09-10|S2|CentersforDiseaseControlandPrevention,2021-09-10
A/Bangladesh/3011/2021|EPIISL5979012|2021-09-09|S2|CentersforDiseaseControlandPrevention,2021-09-09
A/Bangladesh/3026/2021|EPIISL9346222|2021-09-22|Original|CentersforDiseaseControlandPrevention,2021-09-22
A/Bangladesh/2225/2021|EPIISL9525807|2021-09-28|Original|CentersforDiseaseControlandPrevention,2021-09-28
A/Bangladesh/4001/2021|EPIISL5978785|2021-09-04|Original|CentersforDiseaseControlandPrevention,2021-09-04
A/Bangladesh/4006/2021|EPIISL5978815|2021-09-14|Original|CentersforDiseaseControlandPrevention,2021-09-14
A/India/PUN-NIV324552/2021|EPIISL4080513|2021-06-25|X3|CentersforDiseaseControlandPrevention,2021-06-25
A/India/PUN-NIV324552/2021|EPIISL4375429|2021-06-25|X3/S1|CentersforDiseaseControlandPrevention,2021-06-25
A/India/PUN-NIV321627/2021|EPIISL4375453|2021-06-14|X2/S1|CentersforDiseaseControlandPrevention,2021-06-14
A/India/PUN-QC2140/2021|EPIISL10824669|2021-10-06|X3|CentersforDiseaseControlandPrevention,2021-10-06
A/BritishColumbia/182/2022|EPIISL14466541|2022-06-28|Original|BCCentreforDiseaseControl,2022-06-28
A/BritishColumbia/193/2022|EPIISL14466552|2022-07-02|Original|BCCentreforDiseaseControl,2022-07-02
A/BritishColumbia/190/2022|EPIISL14466549|2022-06-30|Original|BCCentreforDiseaseControl,2022-06-30
A/Niedersachsen/12/2022|EPIISL13638360|2022-05-04|Original|RobertKochInstituteNationalesReferenzzentrumfrInfluenza,2022-05-04
A/Bremen/10/2022|EPIISL12839598|2022-04-04|Original|RobertKochInstituteNationalesReferenzzentrumfrInfluenza,2022-04-04
A/Belgium/IG0090/202|EPIISL1837415|2020-01-20,2020-01-20
A/Belgium/IS0181/2020|EPIISL2295816|2020-01-16,2020-01-16
A/Belgium/IG0080/2020|EPIISL1835186|2021-01-20||SCIENSANO,2021-01-20
A/Bayern/54/2020|EPIISL481410|2020-03-02,2020-03-02
A/Berlin/31/2020|EPIISL645137|2020-02-03,2020-02-03
A/Baden-Wuerttemberg/139/2020|EPIISL481414|2020-03-03,2020-03-03
A/Niedersachsen/49/2020|EPIISL482794|2020-02-05,2020-02-05
A/Mecklenburg-Vorpommern/2/2022|EPIISL10429833|2022-01-18|Original|RobertKochInstituteNationalesReferenzzentrumfrInflue,2022-01-18
A/Mecklenburg-Vorpommern/12/2022|EPIISL10429832|2022-01-19|Original|RobertKochInstituteNationalesReferenzzentrumfrInflu,2022-01-19
A/Mecklenburg-Vorpommern/13/2019|EPIISL405003|2019-12-23,2019-12-23
A/Rheinland-Pfalz/21/2020|EPIISL481404|2020-02-23,2020-02-23
A/Nordrhein-Westfalen/136/2019|EPIISL404994|2019-11-20,2019-11-20
A/Bayern/49/2020|EPIISL481424|2020-03-10,2020-03-10
A/Schleswig-Holstein/4/2020|EPIISL482796|2020-02-10,2020-02-10
A/Switzerland/46068/2022|EPIISL14328690|2022-03-22|Original|SwissNationalReferenceCentreforInfluenza,2022-03-22
A/Pakistan/6816/2022|EPIISL12709124|2022-02-25|Original|CentersforDiseaseControlandPrevention,2022-02-25
A/Cambodia/KVH220124/2022|EPIISL17104670|2022-08-13||NationalInstituteofPublicHealth,2022-08-13
A/Michigan/49/2022|EPIISL15724356|2022-09-03|Original|CentersforDiseaseControlandPrevention,2022-09-03
A/Bahrain/1511/2022|EPIISL15928766|2022-09-26|Original|CentersforDiseaseControlandPrevention,2022-09-26
A/California/117/2022|EPIISL15724407|2022-09-02|S1|CentersforDiseaseControlandPrevention,2022-09-02
A/Denmark/3269/2019|EPIISL400737|2019-11-02,2019-11-02
A/Denmark/260/2020|EPIISL407921|2020-01-15,2020-01-15
A/Netherlands/01092/2022|EPIISL12947936|2022-05-10|Original|ErasmusMedicalCenter,2022-05-10
A/Netherlands/00640/2022|EPIISL12124875|2022-04-05|Original|ErasmusMedicalCenter,2022-04-05
A/Netherlands/00634/2022|EPIISL12124853|2022-04-02|Original|ErasmusMedicalCenter,2022-04-02
A/Netherlands/01144/2022|EPIISL14620545|2022-06-10|Original|ErasmusMedicalCenter,2022-06-10
A/Netherlands/01125/2022|EPIISL13499645|2022-05-17|Original|ErasmusMedicalCenter,2022-05-17
A/Netherlands/01134/2022|EPIISL13499652|2022-05-30|Original|ErasmusMedicalCenter,2022-05-30
A/Netherlands/01100/2022|EPIISL13499624|2022-05-18|Original|ErasmusMedicalCenter,2022-05-18
A/Netherlands/01111/2022|EPIISL13499626|2022-05-18|Original|ErasmusMedicalCenter,2022-05-18
A/Netherlands/00393/2022|EPIISL11782035|2022-03-17|Original|ErasmusMedicalCenter,2022-03-17
A/Netherlands/00682/2022|EPIISL12219743|2022-04-07|Original|ErasmusMedicalCenter,2022-04-07
A/Netherlands/01008/2022|EPIISL12869996|2022-05-02|Original|ErasmusMedicalCenter,2022-05-02
A/Netherlands/01133/2022|EPIISL13499651|2022-05-29|Original|ErasmusMedicalCenter,2022-05-29
A/Netherlands/01137/2022|EPIISL13499654|2022-05-20|Original|ErasmusMedicalCenter,2022-05-20
A/Netherlands/00890/2022|EPIISL12725038|2022-04-24|Original|ErasmusMedicalCenter,2022-04-24
A/Netherlands/00648/2022|EPIISL12124907|2022-04-06|Original|ErasmusMedicalCenter,2022-04-06
A/Netherlands/00358/2022|EPIISL11782029|2022-03-21|Original|ErasmusMedicalCenter,2022-03-21
A/Netherlands/01003/2022|EPIISL12869994|2022-05-09|Original|ErasmusMedicalCenter,2022-05-09
A/Netherlands/00871/2022|EPIISL12725029|2022-04-22|Original|ErasmusMedicalCenter,2022-04-22
A/Netherlands/00882/2022|EPIISL12725033|2022-04-22|Original|ErasmusMedicalCenter,2022-04-22
A/Netherlands/00488/2022|EPIISL11985585|2022-03-23|Original|ErasmusMedicalCenter,2022-03-23
A/Michigan/84/2020|EPIISL2522026|2020-02-17,2020-02-17
A/Nonthaburi/76/2020|EPIISL1296433|2020-01-20,2020-01-20
A/Bhutan/953/2020|EPIISL637255|2020-02-10,2020-02-10
A/Tennessee/10/2020|EPIISL2245059|2020-01-07,2020-01-07
A/Grenada/03/2019|EPIISL428221|2019-10-16,2019-10-16
A/PaysdeLoire/325/2020|EPIISL411979|2020-01-20,2020-01-20
A/Florida/141/2019|EPIISL412214|2019-12-23,2019-12-23
A/Washington/80/2020|EPIISL2522084|2020-01-29,2020-01-29
A/Picardie/096/2020|EPIISL408464|2020-01-06,2020-01-06
A/California/41/2020|EPIISL418595|2020-02-21,2020-02-21
A/Bahrain/6257/2022|EPIISL14861833|2022-06-20|Original|CentersforDiseaseControlandPrevention,2022-06-20
A/Michigan/19/2021|EPIISL8541225|2021-11-19|S1|CentersforDiseaseControlandPrevention,2021-11-19
A/Michigan/19/2021|EPIISL8541212|2021-11-19|Original|CentersforDiseaseControlandPrevention,2021-11-19
A/Pakistan/8205/2022|EPIISL12709119|2022-03-01|Original|CentersforDiseaseControlandPrevention,2022-03-01
A/Pakistan/6285/2022|EPIISL12709130|2022-02-24|Original|CentersforDiseaseControlandPrevention,2022-02-24
A/Pakistan/872/2022|EPIISL12709111|2022-03-08|Original|CentersforDiseaseControlandPrevention,2022-03-08
A/Bangladesh/2036/2021|EPIISL9525810|2021-09-14|Original|CentersforDiseaseControlandPrevention,2021-09-14
A/Bangladesh/3051/2021|EPIISL9346244|2021-09-28|Original|CentersforDiseaseControlandPrevention,2021-09-28
A/Connecticut/01/2021|EPIISL5333944|2021-09-17|Original|CentersforDiseaseControlandPrevention,2021-09-17
A/Connecticut/01/2021|EPIISL5966868|2021-09-17|S1|CentersforDiseaseControlandPrevention,2021-09-17
A/Connecticut/01/2021|EPIISL8815076|2021-09-17|S2|CentersforDiseaseControlandPrevention,2021-09-17
A/Connecticut/01/2021|EPIISL16968007|2021-09-17|S22022-10-13|CentersforDiseaseControlandPrevention,2021-09-17
A/Bangladesh/3015/2021|EPIISL5978835|2021-09-11|Original|CentersforDiseaseControlandPrevention,2021-09-11
A/Bangladesh/9004/2021|EPIISL5978893|2021-09-08|Original|CentersforDiseaseControlandPrevention,2021-09-08
A/Bangladesh/9004/2021|EPIISL5978992|2021-09-08|S2|CentersforDiseaseControlandPrevention,2021-09-08
A/Bangladesh/3015/2021|EPIISL5979032|2021-09-11|S2|CentersforDiseaseControlandPrevention,2021-09-11
A/Bangladesh/3036/2021|EPIISL9346213|2021-09-21|Original|CentersforDiseaseControlandPrevention,2021-09-21
A/Bangladesh/2051/2021|EPIISL9525983|2021-10-02|Original|CentersforDiseaseControlandPrevention,2021-10-02
A/Bangladesh/2062/2021|EPIISL9525806|2021-10-10|Original|CentersforDiseaseControlandPrevention,2021-10-10
A/Pontypridd/2990/2022|EPIISL13325293|2022-05-07|original|PublicHealthWalesMicrobiologyCardiff,2022-05-07
A/France/ARA-HCL022075008701/2022|EPIISL16822641|2022-04-27||CNRVirusdesInfectionsRespiratoiresFranceSUD,2022-04-27
A/France/IDF-HCL022199024101/2021|EPIISL17324286|2021-12-06||CNRVirusdesInfectionsRespiratoiresFranceSUD,2021-12-06
A/France/ARA-HCL022015875301/2022|EPIISL16311662|2022-01-24||CNRVirusdesInfectionsRespiratoiresFranceSUD,2022-01-24
A/Human/NewYork/PV34639/2021|EPIISL13148826|2021-09-13|Original|IcahnSchoolofMedicineatMountSinai,2021-09-13
A/Saint-Petersburg/RII-3526S/2020|EPIISL471326|2020-03-13,2020-03-13
A/Khakasia/245V/2020|EPIISL414669|2020-01-17,2020-01-17
A/Lyon/CHU0271419/2020|EPIISL534063|2020-02-11,2020-02-11
A/Fujian-Fengze/SWL11027/2020|EPIISL979818|2020-12-01|C2+C1|WHOChineseNationalInfluenzaCenter,2020-12-01
A/Lyon/CHU0296321/2020|EPIISL534066|2020-02-14,2020-02-14
A/NorthCarolina/01/2021NYMC-X-37522/136|EPIISL13910947|2021-10-09|E2/E1/E8/E1|NationalInstituteforBiologicalStandar,2021-10-09
A/Cardiff/9107/2019|EPIISL399960|2019-11-26,2019-11-26
A/Denmark/85/2021|EPIISL9009464|2021-12-23||StatensSerumInstitute,2021-12-23
A/Moscow/154-161V/2021|EPIISL8606767|2021-12-08|original|StateResearchCenterofVirologyandBiotechnologyVECTOR,2021-12-08
A/Human/NewYork/PV42740/2022|EPIISL16044205|2022-03-26|Original|IcahnSchoolofMedicineatMountSinai,2022-03-26
A/Cardiff/1787/2022|EPIISL13338082|2022-05-09|original|PublicHealthWalesMicrobiologyCardiff,2022-05-09
A/Denmark/2953/2022|EPIISL13803503|2022-04-26||StatensSerumInstitute,2022-04-26
A/Denmark/2735/2022|EPIISL13390248|2022-04-29||StatensSerumInstitute,2022-04-29
A/Denmark/447/2022|EPIISL12354084|2022-03-06||StatensSerumInstitute,2022-03-06
A/Denmark/2336/2022|EPIISL13202130|2022-04-12||StatensSerumInstitute,2022-04-12
A/Denmark/2829/2022|EPIISL13795233|2022-05-10||StatensSerumInstitute,2022-05-10
A/Denmark/2889/2022|EPIISL13795244|2022-04-20||StatensSerumInstitute,2022-04-20
A/Saint-Petersburg/RII-2035S/2020|EPIISL419034|2020-02-10,2020-02-10
A/Saint-Petersburg/RII-3914S/2020|EPIISL471334|2020-03-18,2020-03-18
A/Saint-Petersburg/RII-1032S/2020|EPIISL528722|2020-01-13,2020-01-13
A/Saint-Petersburg/RII-2319S/2020|EPIISL471296|2020-02-14,2020-02-14
A/Saint-Petersburg/RII-868S/2020|EPIISL405301|2020-01-10,2020-01-10
A/Saint-Petersburg/RII-3531S/2020|EPIISL471327|2020-03-13,2020-03-13
A/Saint-Petersburg/RII-2181S/2020|EPIISL419041|2020-02-11,2020-02-11
A/Anantnag/AG323/2020|EPIISL412108|2020-01-02,2020-01-02
A/Anantnag/UG50/2020|EPIISL412115|2020-01-13,2020-01-13
A/Lyon/2003/2019|EPIISL403008|2019-11-12,2019-11-12
A/Lyon/CHU0389012/2020|EPIISL534072|2020-02-28,2020-02-28
A/Buryatia/3V/2020|EPIISL414657|2020-01-10,2020-01-10
A/Novosibirsk/RII-27300S/2020|EPIISL497907|2020-03-05,2020-03-05
A/Lyon/CHU0281133/2020|EPIISL534064|2020-02-12,2020-02-12
A/Shanghai-Huangpu/SWL1726/2019|EPIISL410630|2019-10-04,2019-10-04
A/Saint-Petersburg/RII-3918S/2020|EPIISL471336|2020-03-18,2020-03-18
A/Lyon/CHU0098791/2020|EPIISL412076|2020-01-16,2020-01-16
A/Khmelnytskyi/323/2019|EPIISL412084|2019-12-11,2019-12-11
A/Khmelnytskyi/15/2020|EPIISL412083|2020-01-02,2020-01-02
A/Liaoning-Huanggu/SWL1356/2020|EPIISL485410|2020-03-03,2020-03-03
A/Saint-Petersburg/RII-326/2019|EPIISL401515|2019-11-20,2019-11-20
A/Yakutsk/RII-1350S/2020|EPIISL407124|2020-01-05,2020-01-05
